Infinite ID	Base ID	Answer
43432	281	STUMPY
43433	566	YEAST
43434	179	HIT
43435	281	DACRON
43436	91	EITHER
43437	496	BOSUN
43438	179	ENTHUSIASTIC
43439	566	HERTZ
43440	179	SUITCASE
43441	281	NUTRIMENT
43442	91	PRONTO
43443	496	E
43444	566	OCHRE
43445	281	NYLONS
43446	179	FACETIOUSNESS
43447	91	PANTHEON
43448	496	BOON
43449	566	IRONY
43450	281	EVERYWHERE
43451	496	ARABLE
43452	91	GONG
43453	179	NOSE
43454	566	SYNOD
43455	281	SPATIALLY
43456	496	LATH
43457	91	INFORM
43458	179	DERISION
43459	566	ELECT
43460	281	WEEK
43461	91	LINEAR
43462	179	RID
43463	496	IDEA
43464	566	TROTH
43465	91	HABITFORMING
43466	281	SETTLEMENT
43467	179	DERRINGER
43468	496	THICKNESS
43469	566	INFER
43470	281	TACTLESSLY
43471	91	KNEW
43472	179	GENRE
43473	496	I
43474	566	CALVE
43475	91	OBDURATE
43476	281	SELFDESTRUCTIVE
43477	179	MEAGERNESS
43478	496	KG
43479	566	LINEN
43480	91	BRUNETTE
43481	281	SWERVE
43482	179	SEAM
43483	91	REDOUBLE
43484	496	CAVITY
43485	566	OASES
43486	281	N
43487	179	SOMEWHAT
43488	91	MAGNESIA
43489	496	MUD
43490	566	REACH
43491	281	NUBILE
43492	91	GATHER
43493	179	HOW
43494	496	WALLOW
43495	566	YOULL
43496	281	INTERCOLLEGIATE
43497	91	BONY
43498	179	SHOWDOWN
43499	496	BONUS
43500	566	PINKY
43501	281	WISDOM
43502	91	INFORM
43503	179	DOWN
43504	496	INFER
43505	566	ROUND
43506	281	SNOWSTORM
43507	91	INVULNERABLE
43508	496	P
43509	179	WELLDONE
43510	281	ENSEMBLE
43511	496	HM
43512	566	AGONY
43513	179	ELL
43514	91	SUBURBIA
43515	281	STATEHOOD
43516	496	PARTTIME
43517	566	TODAY
43518	179	LONGLIVED
43519	281	WOBBLE
43520	91	MARIONETTE
43521	496	T
43522	566	VOUCH
43523	179	DINGO
43524	91	PRONOUNCED
43525	281	POVERTYSTRICKEN
43526	566	ELVES
43527	496	AUTUMN
43528	91	WANTONNESS
43529	179	DELEGATION
43530	281	EMERGE
43531	566	REBEL
43532	179	TEAL
43533	496	PB
43534	91	OVERTONE
43535	281	WORNOUT
43536	179	REVELATION
43537	566	YOURS
43538	496	BY
43539	91	MANNERED
43540	281	SAND
43541	179	VIREO
43542	91	TARTLY
43543	566	RAISE
43544	496	AMICABLE
43545	281	EXAGGERATION
43546	179	FORMATIVE
43547	566	ETHER
43548	91	SCONCE
43549	281	WHISK
43550	496	BESTRIDE
43551	179	MAT
43552	566	TOPIC
43553	91	SURE
43554	281	SQUEAMISH
43555	179	LAMINATE
43556	496	CC
43557	566	OWING
43558	91	CARBONATED
43559	179	ELAN
43560	281	EXTENSIVE
43561	566	EMBED
43562	496	LADY
43563	91	BURG
43564	281	ALLUSION
43565	179	ORNATELY
43566	566	AFTER
43567	496	SLOB
43568	91	CONK
43569	281	SENSITIVELY
43570	179	TOY
43571	496	EXPERT
43572	566	NIGHT
43573	281	SETTLEMENT
43574	91	LUSCIOUSNESS
43575	496	KG
43576	179	MODESTLY
43577	281	NEGLIGIBLE
43578	566	SPURT
43579	91	REASONABLY
43580	496	BIRTH
43581	179	MELD
43582	281	NEUTRALIZER
43583	566	THREW
43584	496	GREATLY
43585	91	SOUR
43586	179	TIMBERLAND
43587	281	HUB
43588	566	RENEW
43589	496	RANCH
43590	179	BRAIN
43591	91	INCINERATE
43592	281	EXTORT
43593	496	SOLICITOR
43594	566	KIOSK
43595	179	TRIBESMAN
43596	91	BATHOS
43597	496	U
43598	179	MET
43599	281	WIRE
43600	91	PHONEMIC
43601	566	INEPT
43602	496	LOCKET
43603	179	ALTIMETER
43604	281	SPLINT
43605	496	WAG
43606	91	BEFOUL
43607	566	NICHE
43608	179	TRIAL
43609	281	EXPECTANCY
43610	496	TOT
43611	566	ENROL
43612	91	PIGEONHOLE
43613	179	VENTILATOR
43614	281	WELLROUNDED
43615	496	YON
43616	566	ROMAN
43617	91	UNFOLD
43618	179	NOTE
43619	496	G
43620	281	STOPWATCH
43621	566	APRON
43622	179	NEMATODE
43623	91	RENEGE
43624	566	PRIDE
43625	496	TIS
43626	281	EYEBROW
43627	179	DAM
43628	566	HABIT
43629	91	CURB
43630	281	HORNPIPE
43631	179	MASTODON
43632	496	ABORIGINE
43633	91	CITRONELLA
43634	566	IRISH
43635	281	NOBLE
43636	91	SWEETHEART
43637	496	G
43638	179	SOOT
43639	91	INDONESIAN
43640	566	DEMUR
43641	496	H
43642	281	NUBILE
43643	179	FOOTSTEP
43644	91	EARTHY
43645	566	EMBED
43646	281	SELFRESPECT
43647	496	REENTER
43648	91	DIAGONALLY
43649	179	PET
43650	566	LUPUS
43651	281	SEETHE
43652	496	DB
43653	179	PITEOUSLY
43654	91	CURB
43655	566	ABASE
43656	281	NAIVE
43657	179	LOUSY
43658	496	SH
43659	91	EMINENCE
43660	281	NAYSAYER
43661	566	LOGIC
43662	179	GENEROUSLY
43663	496	GRIMY
43664	91	MORTAL
43665	179	GENE
43666	566	OAKEN
43667	281	GADFLY
43668	496	HOW
43669	91	PONY
43670	179	REDESIGN
43671	281	EYESORE
43672	566	ADOBE
43673	179	RID
43674	91	GURU
43675	496	PORTRAIT
43676	281	SLANDERER
43677	91	UNIONIZE
43678	566	TWINE
43679	179	INTREPID
43680	281	SPELL
43681	496	NTH
43682	91	FREEFORALL
43683	566	ETHIC
43684	281	NONPOLLUTING
43685	179	PINE
43686	496	TERRIER
43687	91	RUNNERUP
43688	281	NAPALM
43689	179	ENCEPHALITIS
43690	566	LINER
43691	179	ETHICAL
43692	496	SOFA
43693	91	HENCEFORWARD
43694	566	OLDEN
43695	281	ENNOBLE
43696	179	THEORETICAL
43697	496	NI
43698	566	PURSE
43699	91	BIONIC
43700	281	OBSTRUCTION
43701	179	ROT
43702	496	D
43703	566	EASEL
43704	91	VIRTUE
43705	281	SLAP
43706	496	INFUSION
43707	179	TURNOVER
43708	566	NIECE
43709	91	MONO
43710	496	ZN
43711	281	SAG
43712	179	RUNE
43713	91	POLYTHEIST
43714	566	UNION
43715	496	B
43716	91	POLYNESIAN
43717	281	NUMBERLESS
43718	566	SCOLD
43719	179	UNDERNEATH
43720	496	DATA
43721	91	SURTAX
43722	281	ELATED
43723	566	INLET
43724	179	HADNT
43725	281	SAILBOAT
43726	496	T
43727	91	SPOONERISM
43728	566	NIGHT
43729	281	NONHAZARDOUS
43730	179	HINTERLAND
43731	91	ANTHEM
43732	496	REPORTER
43733	566	ABORT
43734	281	NOMINATION
43735	179	LIRE
43736	91	REFINEMENT
43737	496	DOWNHILL
43738	281	CREDIT
43739	566	NORSE
43740	91	PROFOUND
43741	179	FEDERALIST
43742	496	WIT
43743	281	SUCCOR
43744	566	GROUP
43745	91	ANNEAL
43746	179	STEAD
43747	496	SAVER
43748	566	YOURE
43749	281	SOFT
43750	91	FAITHFUL
43751	179	DERMATITIS
43752	496	F
43753	566	POISE
43754	91	STONED
43755	281	DANGEROUSLY
43756	179	TRIM
43757	566	YACHT
43758	496	PANDEMIC
43759	91	DEPORTMENT
43760	281	NIMBLY
43761	566	HORSY
43762	179	INTERMARRY
43763	496	SHINER
43764	91	LINEAR
43765	281	NOMAD
43766	566	FINAL
43767	179	YEARN
43768	91	BIRTHDAY
43769	496	VIRUS
43770	281	ENVELOPMENT
43771	179	MONASTERY
43772	566	TOADY
43773	91	BRONCO
43774	496	FURTIVE
43775	281	SCREWBALL
43776	179	TOM
43777	566	YOUTH
43778	496	MPH
43779	91	POLYTHEISM
43780	179	COMPETENT
43781	281	WILDERNESS
43782	566	INTER
43783	496	COURTSHIP
43784	91	HEDONISM
43785	179	PENCE
43786	281	SELFIMPORTANCE
43787	566	THYME
43788	496	X
43789	91	ENDURING
43790	281	RATIONAL
43791	179	ESCARPMENT
43792	496	CELSIUS
43793	281	SEVENTY
43794	566	HORDE
43795	91	CINEMA
43796	179	TRAM
43797	281	SWEETENER
43798	496	SOMEHOW
43799	179	ANTIMATTER
43800	91	AROUND
43801	566	YOURS
43802	281	NONVIOLENCE
43803	496	P
43804	179	TITAN
43805	91	CONSONANCE
43806	566	RASPY
43807	281	NONO
43808	179	VENTILATOR
43809	91	EFFORTLESS
43810	496	DOLLY
43811	566	GONER
43812	281	UNSANITARY
43813	179	ROLE
43814	496	I
43815	91	BRUNETTE
43816	179	OLEANDER
43817	566	ETHIC
43818	281	WAKEFULNESS
43819	496	HANDSHAKE
43820	179	AND
43821	91	CURB
43822	566	ROGER
43823	281	SAVING
43824	179	DETERMINANT
43825	496	PARADE
43826	566	INANE
43827	91	VENEER
43828	281	ELECTRONIC
43829	179	TERMITE
43830	496	BESMIRCH
43831	566	TIDAL
43832	91	DUMFOUND
43833	281	SOLARIUM
43834	179	FERMENTATION
43835	496	HZ
43836	566	RUSTY
43837	281	WIFE
43838	91	WINERY
43839	179	ANON
43840	496	CAMISOLE
43841	566	OUGHT
43842	281	IMBECILIC
43843	91	TARTAN
43844	179	NONDAIRY
43845	496	PASTICHE
43846	281	EXPLAIN
43847	566	STEER
43848	179	DRY
43849	91	MONO
43850	281	WATERSKIER
43851	496	ZILLION
43852	179	GERRYMANDER
43853	566	AGENT
43854	179	GERMANE
43855	91	SURF
43856	496	MILL
43857	281	STATELESS
43858	566	NORSE
43859	179	ESTRANGEMENT
43860	91	BRONZE
43861	496	EXPLODE
43862	179	TENT
43863	281	EXTRAVAGANTLY
43864	566	YOURS
43865	496	SPROCKET
43866	91	PARTLY
43867	281	WELLDISPOSED
43868	179	INTERMITTENT
43869	91	TUNEUP
43870	566	CIDER
43871	496	HG
43872	281	SKYLINE
43873	179	TERMINI
43874	91	DITHER
43875	281	ECSTATIC
43876	566	AZTEC
43877	496	BANANA
43878	179	MISINTERPRET
43879	281	BLIZZARD
43880	91	SECONDLY
43881	566	EVOKE
43882	179	PERT
43883	281	SELFRIGHTEOUS
43884	496	STORM
43885	179	PEDERAST
43886	91	PROPORTIONAL
43887	566	RANGE
43888	281	SECRETIVENESS
43889	179	SAD
43890	496	WOOLLY
43891	91	ANTAGONISTIC
43892	281	NEON
43893	566	OLDIE
43894	179	VAPIDNESS
43895	91	DEFORM
43896	496	FULLSCALE
43897	281	NEGLIGENCE
43898	179	SPINE
43899	566	TIGER
43900	496	WOMANKIND
43901	91	COTTONTAIL
43902	179	PESTILENCE
43903	281	AUTOCRAT
43904	91	IMPORTANCE
43905	496	BLITZ
43906	566	ETHER
43907	179	CELT
43908	281	EDGING
43909	91	GENERA
43910	496	REMINISCE
43911	566	CEDAR
43912	179	CURTAILMENT
43913	91	SCROUNGE
43914	281	WIZENED
43915	566	INDEX
43916	179	ATRIUM
43917	496	LOGISTICS
43918	566	GUISE
43919	91	SPOONERISM
43920	281	SUCCINCT
43921	496	REBUS
43922	179	FORMULATION
43923	566	ACHOO
43924	91	ODIOUSLY
43925	179	LOON
43926	496	SKILLED
43927	281	EXALTATION
43928	566	ROSIN
43929	91	CONE
43930	496	PUNT
43931	179	PROPORTIONAL
43932	281	WRETCHEDNESS
43933	496	FLEA
43934	179	RAPPORT
43935	91	WRATHFUL
43936	566	KIDDY
43937	281	SURVIVOR
43938	496	BACKSPACE
43939	179	PREPARATORY
43940	91	PASSIONATELY
43941	566	NIGHT
43942	281	EXPENSIVELY
43943	496	F
43944	179	YEA
43945	91	SILHOUETTE
43946	566	AUGER
43947	281	OODLES
43948	179	NAYSAYER
43949	496	BREECH
43950	91	COLONIST
43951	566	DOUGH
43952	281	NOSTRUM
43953	179	NARY
43954	496	SORROW
43955	91	DEPARTMENT
43956	566	GROIN
43957	281	NOTORIOUS
43958	179	GENERALITY
43959	91	RATIONALLY
43960	496	S
43961	281	SEMICONSCIOUS
43962	566	ALIKE
43963	179	LIEGE
43964	91	HENCEFORWARD
43965	496	OVERTLY
43966	281	SELFDESTRUCTION
43967	566	MELON
43968	179	SACRILEGE
43969	91	VENEER
43970	496	CARRY
43971	281	NOBODY
43972	566	MERIT
43973	179	ARC
43974	91	DEVOUTLY
43975	496	VASTNESS
43976	566	ASTER
43977	179	RELIANCE
43978	281	NICELY
43979	91	PROMONTORY
43980	179	LIEN
43981	496	THE
43982	566	NICHE
43983	91	CLOTHING
43984	179	INTERVAL
43985	281	GOLDEN
43986	496	TORT
43987	566	OBESE
43988	91	RENEGE
43989	281	EVALUATION
43990	179	TAR
43991	496	FIST
43992	91	HENCEFORWARD
43993	566	ICING
43994	179	STRAIGHTEN
43995	281	SYLLABIFY
43996	496	H
43997	91	DEBONAIR
43998	566	SOLID
43999	179	THINGS
44000	281	SLICKNESS
44001	496	SAX
44002	566	YACHT
44003	91	FLATFOOTED
44004	179	SHORTENING
44005	281	NOBLY
44006	496	IMAGERY
44007	91	NONRENEWABLE
44008	566	IRISH
44009	179	ROE
44010	281	NOEL
44011	496	PRUNE
44012	566	NEVER
44013	91	AFFORD
44014	281	ELOCUTION
44015	179	FOREFRONT
44016	496	NI
44017	566	TASTE
44018	281	LARKSPUR
44019	91	MAGNETIC
44020	179	FRONT
44021	91	FOUL
44022	496	HG
44023	281	STUPEFY
44024	566	ROWER
44025	179	INTERFERON
44026	91	MOTIONLESS
44027	496	ORB
44028	281	SOGGY
44029	566	NOISE
44030	179	NEER
44031	91	OVERTHROWN
44032	281	NOMINATION
44033	179	WINTERGREEN
44034	496	OFFSPRING
44035	566	OCHRE
44036	91	COTTONTAIL
44037	179	TWINGE
44038	281	ESPY
44039	496	PRETZEL
44040	91	TROUPE
44041	566	INGOT
44042	281	SLOT
44043	179	GHOSTWRITTEN
44044	91	HONEST
44045	496	T
44046	281	NUTTY
44047	179	TROTH
44048	566	YOUNG
44049	91	FLOURISH
44050	496	ANOMALOUS
44051	281	NUMISMATIST
44052	179	THERMOSTAT
44053	91	MAGNETIC
44054	566	TEMPI
44055	496	CANAPE
44056	179	SEAM
44057	281	CONCLUDE
44058	91	SHORTAGE
44059	566	UDDER
44060	496	POWERFUL
44061	179	SELFSAME
44062	91	NONRENEWABLE
44063	281	STRIKING
44064	566	DEITY
44065	496	BRR
44066	179	ELF
44067	91	CARBURETOR
44068	281	SILICOSIS
44069	179	FLEETINGLY
44070	566	ETHER
44071	91	OPPONENT
44072	496	BARE
44073	281	DEFORM
44074	179	TINGLY
44075	566	XENON
44076	91	OBDURATE
44077	496	H
44078	281	NOHITTER
44079	179	VIGILANTLY
44080	91	BONY
44081	566	YOKEL
44082	281	NONBELIEVER
44083	179	AIL
44084	496	JOYSTICK
44085	91	AFTERTHOUGHT
44086	566	LEGGY
44087	281	EXTRAORDINARY
44088	179	ALLEVIATE
44089	91	PHONETIC
44090	496	E
44091	281	SCANTINESS
44092	566	ETHOS
44093	179	VALET
44094	91	IMPURITY
44095	496	I
44096	179	VENTILATE
44097	281	WORTHINESS
44098	566	MUSTY
44099	91	NINETY
44100	179	TIE
44101	496	TWAIN
44102	281	SELFDEFENSE
44103	91	IMPORTANCE
44104	566	UNTIE
44105	496	MPH
44106	179	FULLTIME
44107	281	MACHINERY
44108	91	CONE
44109	566	NICHE
44110	496	SLEEK
44111	179	MULL
44112	91	OVERTHROWN
44113	281	SEISMOLOGIST
44114	566	UNION
44115	179	LINOLEUM
44116	496	YEAST
44117	179	ONE
44118	91	SECONDLY
44119	281	SWOOP
44120	566	TRADE
44121	496	MIDSUMMER
44122	179	EXERTION
44123	91	JURY
44124	281	NUMERATE
44125	566	ABOUT
44126	496	INFINITY
44127	179	EXIT
44128	91	CARBONATED
44129	281	NAMELY
44130	566	DOUGH
44131	496	AIDE
44132	179	EXISTENTIAL
44133	91	SUREFOOTED
44134	566	IRISH
44135	281	INTRUDE
44136	179	ENTAIL
44137	496	AGREEABLE
44138	91	WINERY
44139	566	STAVE
44140	281	WHIPPERSNAPPER
44141	179	INTRACTABLE
44142	496	S
44143	91	MISANTHROPIC
44144	281	SHOPTALK
44145	566	PLUME
44146	179	CRAB
44147	91	SONG
44148	496	REMARRY
44149	281	EVOLVE
44150	179	BARRACKS
44151	566	ASHEN
44152	91	CONCURRENT
44153	496	GYPSY
44154	281	SCALENE
44155	179	ARK
44156	91	KNEW
44157	566	ABACK
44158	179	WATERSKI
44159	496	FUSS
44160	281	WHIM
44161	91	EFFORT
44162	566	ARGOT
44163	179	WITS
44164	281	MARGINALLY
44165	496	F
44166	91	KNEW
44167	566	UNDER
44168	179	LIVERWURST
44169	281	ELECT
44170	91	KINFOLKS
44171	496	SEASICK
44172	566	GUTSY
44173	179	RULER
44174	281	WIVES
44175	566	HASNT
44176	91	REGENERATE
44177	496	LIT
44178	179	DERAILLEUR
44179	281	SLIPPER
44180	566	CRIMP
44181	91	MALNOURISHED
44182	496	PRACTISE
44183	179	DIAL
44184	566	LOBED
44185	91	VENEER
44186	281	EXHUMATION
44187	179	DATELINE
44188	496	U
44189	566	URBAN
44190	281	WRYNESS
44191	179	TEE
44192	91	EFFORTLESS
44193	496	MAGICIAN
44194	281	SHRINK
44195	91	PRONTO
44196	179	FEDERATION
44197	566	NEWEL
44198	496	UNSTABLE
44199	91	BURP
44200	281	EXPERIMENTATION
44201	179	INROAD
44202	566	GYPSY
44203	496	LAM
44204	91	ANNEAL
44205	179	DIRECTIONAL
44206	281	MARKUP
44207	566	SWORE
44208	91	NASTURTIUM
44209	496	IMPORTANT
44210	281	SELFINFLICTED
44211	179	CELT
44212	566	ITCHY
44213	91	POLYNESIAN
44214	496	EXTREMITY
44215	281	SERE
44216	179	RECEPTACLE
44217	91	PERTLY
44218	566	NOVEL
44219	281	NEED
44220	496	WHETSTONE
44221	179	PEACE
44222	91	RENEGE
44223	496	BEAM
44224	566	EARTH
44225	281	NEBULAE
44226	179	ESPECIALLY
44227	91	AUTHOR
44228	566	ALIGN
44229	496	CAPE
44230	179	LILY
44231	281	LOOT
44232	91	SPONGY
44233	566	SALAD
44234	281	EXPECT
44235	496	BINARY
44236	179	METRICALLY
44237	91	TROUPE
44238	281	WOOL
44239	566	OTHER
44240	496	SOGGINESS
44241	91	LINEAL
44242	179	CREAM
44243	281	STANDARDIZE
44244	496	BREAKER
44245	566	NIECE
44246	91	TOUT
44247	179	LACHRYMOSE
44248	496	FIND
44249	281	ELL
44250	91	TONE
44251	179	HOLY
44252	566	USURY
44253	496	HELLENIC
44254	281	WEEDY
44255	91	BESOUGHT
44256	179	THEOLOGY
44257	281	STRANGENESS
44258	496	DONATE
44259	566	NEEDS
44260	91	SCONCE
44261	179	GOT
44262	281	EPIC
44263	496	CARAVAN
44264	566	DANCE
44265	91	HOUR
44266	179	TRAVELOG
44267	281	HAS
44268	566	UNION
44269	496	WIGWAM
44270	179	REAL
44271	91	INVULNERABLE
44272	281	NURSERYMAN
44273	496	LA
44274	179	RELIABLE
44275	566	IDEAL
44276	91	FLATFOOTED
44277	281	NURSE
44278	496	PUPPET
44279	566	GOOFY
44280	179	LIB
44281	281	SEVEN
44282	91	FOND
44283	496	CRAZY
44284	179	MANDIBLE
44285	281	SEDIMENTARY
44286	566	HARPY
44287	91	EXERTION
44288	496	AGLOW
44289	179	MEAD
44290	566	THEFT
44291	281	NAPALM
44292	179	FAMISHED
44293	91	MALCONTENT
44294	496	N
44295	281	NOSINESS
44296	566	VIRUS
44297	179	HIS
44298	91	EURO
44299	496	COLLIE
44300	179	TIMESHARING
44301	281	PUMA
44302	566	INDEX
44303	91	PERSONALLY
44304	496	EQUAL
44305	179	GARMENT
44306	566	INLET
44307	281	EDGING
44308	496	MARQUESS
44309	91	SCURRY
44310	179	UNDERGARMENT
44311	281	SHEATHING
44312	496	KW
44313	566	TAILS
44314	179	DUNE
44315	91	JOURNEYMAN
44316	281	SIMPLIFICATION
44317	496	CAPRICE
44318	566	INEPT
44319	179	DEVOUTNESS
44320	496	SPIRAL
44321	91	ALLPURPOSE
44322	281	NONALIGNED
44323	566	NIECE
44324	179	STOVE
44325	496	ROMEO
44326	91	REASONABLE
44327	281	NITROGEN
44328	566	SPOUT
44329	179	OVERSTATE
44330	91	INAUGURATION
44331	496	ENCIRCLE
44332	281	EAVESDROPPER
44333	179	ARE
44334	566	THONG
44335	91	FRENETIC
44336	496	LEST
44337	179	REASSIGN
44338	281	INVULNERABILITY
44339	91	FLOURISH
44340	566	GAUDY
44341	496	CROSSBOW
44342	179	SIGN
44343	281	SHABBILY
44344	179	RINGSIDE
44345	91	EMINENCE
44346	566	UTTER
44347	496	AHA
44348	281	STRANGENESS
44349	179	RID
44350	91	REPERTOIRE
44351	566	LATCH
44352	179	DIVORCED
44353	281	NOGGIN
44354	496	MOMMY
44355	179	CODE
44356	91	DISCONCERT
44357	566	HYDRA
44358	496	SAGACITY
44359	281	EDGE
44360	179	DEFLECTION
44361	566	REUSE
44362	91	HABITFORMING
44363	496	CELIBATE
44364	281	STIFFENER
44365	566	UPSET
44366	179	FLINT
44367	91	WHENEVER
44368	281	NONSECTARIAN
44369	496	KNEE
44370	566	GULCH
44371	179	SKINFLINT
44372	91	BURP
44373	281	NOTABLE
44374	179	SKI
44375	496	UNTIE
44376	566	HOIST
44377	281	IRRITATINGLY
44378	91	NONRENEWABLE
44379	179	CALFSKIN
44380	496	TAB
44381	566	ATONE
44382	281	SUBSTANTIATION
44383	496	H
44384	91	WITHER
44385	179	CLAN
44386	566	MADAM
44387	281	STABILIZER
44388	91	COLONIST
44389	496	DUMP
44390	179	COMPLAIN
44391	566	ETUDE
44392	91	PURE
44393	281	INSURMOUNTABLE
44394	496	AX
44395	566	RHINO
44396	179	MOP
44397	281	NURSERYMAN
44398	91	ASTRONOMIC
44399	496	HAPPILY
44400	566	OPERA
44401	179	UPPERMOST
44402	281	NONCOMPLIANCE
44403	91	AURA
44404	179	SETUP
44405	496	UPSURGE
44406	281	EPITAPH
44407	566	UPEND
44408	91	CONSONANCE
44409	179	STUPENDOUS
44410	496	SPINE
44411	91	ANTHER
44412	281	SINGLES
44413	566	EXUDE
44414	179	UNDO
44415	496	PICKUP
44416	91	ASTRONOMIC
44417	566	ENSUE
44418	179	LAUNDROMAT
44419	281	WALKUP
44420	91	MONOTHEIST
44421	496	SARDONIC
44422	179	ALARM
44423	566	TRACT
44424	281	SECRETE
44425	91	BRUNETTE
44426	496	PRUDENT
44427	179	RAMSHACKLE
44428	91	UNDERNOURISHED
44429	281	BANKNOTE
44430	566	OASES
44431	496	TERMINATE
44432	179	HECK
44433	91	RENEGE
44434	281	SERRATED
44435	566	STUNG
44436	179	KERCHIEF
44437	496	G
44438	91	BLOODTHIRSTY
44439	281	SWIG
44440	496	H
44441	566	TIDAL
44442	179	FIR
44443	91	LINEAR
44444	281	NICK
44445	496	OX
44446	566	OPTIC
44447	91	USURER
44448	179	FORGIVEN
44449	281	NOMENCLATURE
44450	496	MEZZANINE
44451	91	MANNERED
44452	566	SIGHT
44453	179	GONE
44454	281	TANGENTIAL
44455	496	T
44456	566	ODOUR
44457	179	DEGENERATION
44458	91	KINFOLKS
44459	281	WISH
44460	496	SECRETARY
44461	566	LEECH
44462	179	TRADEIN
44463	91	INVULNERABLE
44464	281	SKELETAL
44465	566	ASSET
44466	91	INACCURATELY
44467	179	INORDINATELY
44468	496	SMEAR
44469	281	ENCOMPASS
44470	91	BRUNETTE
44471	566	PETAL
44472	179	OILY
44473	496	X
44474	281	SUPPLICATION
44475	566	LANCE
44476	91	SWEETHEART
44477	179	FLIRTATIOUSLY
44478	496	ASPIRIN
44479	281	WOE
44480	566	UBOAT
44481	179	ALTRUIST
44482	91	REMUNERATE
44483	179	SPIRITUALITY
44484	496	F
44485	281	CONFRONTATION
44486	566	TENSE
44487	91	PHILANTHROPIST
44488	179	YIP
44489	496	HE
44490	566	RODEO
44491	91	BIONIC
44492	281	ESPY
44493	179	SHIPYARD
44494	496	SCORPION
44495	91	EURO
44496	281	WASHROOM
44497	566	INLET
44498	179	DASH
44499	496	WON
44500	91	HEDONISM
44501	566	CHURL
44502	281	SLEEPER
44503	179	SLAPDASH
44504	496	DIVVY
44505	91	MONOTHEISM
44506	566	ABIDE
44507	179	LAP
44508	281	EXCOMMUNICATE
44509	91	WINERY
44510	179	PLANTATION
44511	496	FA
44512	566	PLEAD
44513	91	IMPORTANCE
44514	281	WARMBLOODED
44515	179	ANOINT
44516	496	SAPSUCKER
44517	566	OASIS
44518	281	SLAPHAPPY
44519	179	DESTINATION
44520	91	KNEW
44521	496	PRECEDE
44522	566	NOISE
44523	179	EDIT
44524	281	ELATED
44525	91	COURTESY
44526	496	Z
44527	179	DIRECTORATE
44528	566	INCUR
44529	281	AEROBIC
44530	496	EMBODY
44531	91	FACTIONALISM
44532	179	CARROT
44533	566	DROWN
44534	281	SEGMENT
44535	179	CONSERVATORY
44536	496	PUG
44537	91	PURE
44538	281	SELFTAUGHT
44539	566	IMBED
44540	496	HUGE
44541	179	NOSEY
44542	91	PHONETIC
44543	281	NEUTRAL
44544	566	OFTEN
44545	496	BACK
44546	179	GENEROSITY
44547	91	RATHER
44548	566	MYNAH
44549	281	NEWNESS
44550	179	GIRT
44551	496	CHEWY
44552	91	DISHONESTY
44553	566	ORATE
44554	281	CLOUD
44555	179	DRAWSTRING
44556	496	CUBISM
44557	91	FURTHEST
44558	281	EXPERIMENTER
44559	566	AWOKE
44560	179	SWARD
44561	91	BARONESS
44562	496	WE
44563	281	WHATCHAMACALLIT
44564	566	ISLAM
44565	179	AFTERWARDS
44566	91	WRATHFUL
44567	281	SHORTBREAD
44568	496	K
44569	566	SPELL
44570	91	REMUNERATE
44571	179	TEAR
44572	281	ENCASE
44573	566	PHONE
44574	91	BLOODTHIRSTY
44575	496	PA
44576	179	PRESIDENTIAL
44577	281	WEEVIL
44578	566	LARCH
44579	179	SPINDLE
44580	91	SONG
44581	496	OBEDIENCE
44582	179	STEPCHILDREN
44583	281	SMARTASS
44584	91	DEVOUTLY
44585	566	UNION
44586	179	ETCH
44587	496	SEWAGE
44588	281	ENTERTAINING
44589	179	BRITCHES
44590	91	REFINEMENT
44591	566	MEDAL
44592	496	SATE
44593	179	RIB
44594	281	RETALIATORY
44595	91	HOUR
44596	566	INSET
44597	496	I
44598	179	VERITABLE
44599	281	NIGHTCLUB
44600	91	COLONIAL
44601	566	NEIGH
44602	179	LEAVE
44603	496	MITT
44604	91	DEFORM
44605	281	NICE
44606	566	UNDER
44607	91	HORIZONTALLY
44608	179	LIFESAVER
44609	496	PIG
44610	281	SEAWARD
44611	566	RECAP
44612	91	SURE
44613	179	FIR
44614	281	SENTENCE
44615	496	CRANK
44616	91	COLONIST
44617	179	QUALIFIER
44618	566	CLEAN
44619	281	NATURALIZE
44620	496	OR
44621	179	QUAIL
44622	91	LUSCIOUSNESS
44623	566	RESET
44624	281	NURSERY
44625	179	EQUIVALENT
44626	496	DUH
44627	91	DISCONNECT
44628	566	CHAFF
44629	281	VERBALLY
44630	179	TEEN
44631	91	LURK
44632	566	KAZOO
44633	496	C
44634	91	SCONCE
44635	179	NINETEEN
44636	281	EXTORTIONATE
44637	566	OLDEN
44638	496	T
44639	91	POLYETHYLENE
44640	281	SCION
44641	566	CODEX
44642	179	INN
44643	281	SPECTRUM
44644	496	GRUMBLE
44645	566	EDICT
44646	91	VIGNETTE
44647	179	INTENTNESS
44648	281	NONPOLITICAL
44649	496	CANCAN
44650	91	PARTLY
44651	566	ASHES
44652	179	TESTES
44653	281	NOUN
44654	91	MAGNETIC
44655	496	F
44656	179	SELFINTEREST
44657	566	UMBER
44658	281	EQUITY
44659	179	LINER
44660	91	FLAMETHROWER
44661	496	T
44662	179	RESILIENT
44663	566	NAIVE
44664	281	PROTEIN
44665	91	DISCONTENT
44666	179	SET
44667	496	TUCKER
44668	281	SLIDER
44669	566	INURE
